experiment,game,method,init_p1,init_p2,success,final_coop_min
basin,stag_hunt,standard_pg,0.8150000000000001,0.45499999999999996,1,0.9640890408528023
basin,stag_hunt,standard_pg,0.8150000000000001,0.49999999999999994,1,0.956925550123698
basin,stag_hunt,standard_pg,0.8150000000000001,0.545,1,0.9687596504211267
basin,stag_hunt,standard_pg,0.8150000000000001,0.5900000000000001,1,0.965091365779612
basin,stag_hunt,standard_pg,0.8150000000000001,0.635,1,0.9693386195032181
basin,stag_hunt,standard_pg,0.8150000000000001,0.68,1,0.9669362256292047
basin,stag_hunt,standard_pg,0.8150000000000001,0.725,1,0.9674252648862816
basin,stag_hunt,standard_pg,0.8150000000000001,0.77,1,0.9711316223660705
basin,stag_hunt,standard_pg,0.8150000000000001,0.8150000000000001,1,0.9725654623075626
basin,stag_hunt,standard_pg,0.8150000000000001,0.86,1,0.9705863380329521
basin,stag_hunt,standard_pg,0.8150000000000001,0.905,1,0.9743283923082663
basin,stag_hunt,standard_pg,0.8150000000000001,0.95,1,0.9762695283774924
basin,stag_hunt,standard_pg,0.86,0.05,0,0.011231970075651706
basin,stag_hunt,standard_pg,0.86,0.095,0,0.011598764056485177
basin,stag_hunt,standard_pg,0.86,0.14,0,0.014369658905734209
basin,stag_hunt,standard_pg,0.86,0.185,0,0.014075353166059262
basin,stag_hunt,standard_pg,0.86,0.22999999999999998,0,0.014259521396683256
basin,stag_hunt,standard_pg,0.86,0.27499999999999997,0,0.01622309511991304
basin,stag_hunt,standard_pg,0.86,0.32,0,0.017430468988933006
basin,stag_hunt,standard_pg,0.86,0.365,1,0.9264517770444766
basin,stag_hunt,standard_pg,0.86,0.41,0,0.023263095443327893
basin,stag_hunt,standard_pg,0.86,0.45499999999999996,1,0.96206530437263
basin,stag_hunt,standard_pg,0.86,0.49999999999999994,0,0.022770451015763804
basin,stag_hunt,standard_pg,0.86,0.545,1,0.9654487053543586
basin,stag_hunt,standard_pg,0.86,0.5900000000000001,1,0.9639222448546892
basin,stag_hunt,standard_pg,0.86,0.635,1,0.9641937917825493
basin,stag_hunt,standard_pg,0.86,0.68,1,0.967168597992195
basin,stag_hunt,standard_pg,0.86,0.725,1,0.9725112128146218
basin,stag_hunt,standard_pg,0.86,0.77,1,0.9723044987529492
basin,stag_hunt,standard_pg,0.86,0.8150000000000001,1,0.9721542614216477
basin,stag_hunt,standard_pg,0.86,0.86,1,0.9733524417446985
basin,stag_hunt,standard_pg,0.86,0.905,1,0.9765098892625413
basin,stag_hunt,standard_pg,0.86,0.95,1,0.9768370966985632
basin,stag_hunt,standard_pg,0.905,0.05,0,0.01186713327881798
basin,stag_hunt,standard_pg,0.905,0.095,0,0.014404432623079328
basin,stag_hunt,standard_pg,0.905,0.14,0,0.01718260459718081
basin,stag_hunt,standard_pg,0.905,0.185,0,0.016706864602120806
basin,stag_hunt,standard_pg,0.905,0.22999999999999998,0,0.021246609442200033
basin,stag_hunt,standard_pg,0.905,0.27499999999999997,1,0.9487467675422134
basin,stag_hunt,standard_pg,0.905,0.32,1,0.9649154835821347
basin,stag_hunt,standard_pg,0.905,0.365,1,0.9658272313093095
basin,stag_hunt,standard_pg,0.905,0.41,1,0.9701340486980465
basin,stag_hunt,standard_pg,0.905,0.45499999999999996,1,0.9654920815403341
basin,stag_hunt,standard_pg,0.905,0.49999999999999994,1,0.9678563575686381
basin,stag_hunt,standard_pg,0.905,0.545,1,0.9692962041027459
basin,stag_hunt,standard_pg,0.905,0.5900000000000001,1,0.9718470068872573
basin,stag_hunt,standard_pg,0.905,0.635,1,0.9735865057399156
basin,stag_hunt,standard_pg,0.905,0.68,1,0.9766933704560677
basin,stag_hunt,standard_pg,0.905,0.725,1,0.976186759162348
basin,stag_hunt,standard_pg,0.905,0.77,1,0.9696838120071315
basin,stag_hunt,standard_pg,0.905,0.8150000000000001,1,0.9770564873737433
basin,stag_hunt,standard_pg,0.905,0.86,1,0.9764772577437051
basin,stag_hunt,standard_pg,0.905,0.905,1,0.9787515717918338
basin,stag_hunt,standard_pg,0.905,0.95,1,0.9808798626517297
basin,stag_hunt,standard_pg,0.95,0.05,0,0.015272497287511878
basin,stag_hunt,standard_pg,0.95,0.095,0,0.02651705820265635
basin,stag_hunt,standard_pg,0.95,0.14,1,0.9399867359607773
basin,stag_hunt,standard_pg,0.95,0.185,1,0.9582295870277246
basin,stag_hunt,standard_pg,0.95,0.22999999999999998,1,0.9674962001622832
basin,stag_hunt,standard_pg,0.95,0.27499999999999997,1,0.9674726469937346
basin,stag_hunt,standard_pg,0.95,0.32,1,0.9692354807908393
basin,stag_hunt,standard_pg,0.95,0.365,1,0.9685995666435504
basin,stag_hunt,standard_pg,0.95,0.41,1,0.9720387854787143
basin,stag_hunt,standard_pg,0.95,0.45499999999999996,1,0.9732119373670962
basin,stag_hunt,standard_pg,0.95,0.49999999999999994,1,0.9714538459084134
basin,stag_hunt,standard_pg,0.95,0.545,1,0.9734754281922694
basin,stag_hunt,standard_pg,0.95,0.5900000000000001,1,0.9754075735301846
basin,stag_hunt,standard_pg,0.95,0.635,1,0.9750725992157722
basin,stag_hunt,standard_pg,0.95,0.68,1,0.9729557991696228
basin,stag_hunt,standard_pg,0.95,0.725,1,0.9721403127196693
basin,stag_hunt,standard_pg,0.95,0.77,1,0.9773340546484295
basin,stag_hunt,standard_pg,0.95,0.8150000000000001,1,0.9771547774333981
basin,stag_hunt,standard_pg,0.95,0.86,1,0.9768362587992575
basin,stag_hunt,standard_pg,0.95,0.905,1,0.9781293311455246
basin,stag_hunt,standard_pg,0.95,0.95,1,0.9828474673626275
basin,stag_hunt,meta_mapg,0.05,0.05,0,0.009579080252098403
basin,stag_hunt,meta_mapg,0.05,0.095,0,0.00964918010926643
basin,stag_hunt,meta_mapg,0.05,0.14,0,0.0094912572819205
basin,stag_hunt,meta_mapg,0.05,0.185,0,0.00951006521270492
basin,stag_hunt,meta_mapg,0.05,0.22999999999999998,0,0.009441220059129271
basin,stag_hunt,meta_mapg,0.05,0.27499999999999997,0,0.009757532827468279
basin,stag_hunt,meta_mapg,0.05,0.32,0,0.009847926786460608
basin,stag_hunt,meta_mapg,0.05,0.365,0,0.009780056372980652
basin,stag_hunt,meta_mapg,0.05,0.41,0,0.00984239955889305
basin,stag_hunt,meta_mapg,0.05,0.45499999999999996,0,0.009737779676221364
basin,stag_hunt,meta_mapg,0.05,0.49999999999999994,0,0.0103734092427093
basin,stag_hunt,meta_mapg,0.05,0.545,0,0.010287796905436096
basin,stag_hunt,meta_mapg,0.05,0.5900000000000001,0,0.009986517462392219
basin,stag_hunt,meta_mapg,0.05,0.635,0,0.010272805171510562
basin,stag_hunt,meta_mapg,0.05,0.68,0,0.010239059303547227
basin,stag_hunt,meta_mapg,0.05,0.725,0,0.010886343704002079
basin,stag_hunt,meta_mapg,0.05,0.77,0,0.010761631277171666
basin,stag_hunt,meta_mapg,0.05,0.8150000000000001,0,0.011037238742274911
basin,stag_hunt,meta_mapg,0.05,0.86,0,0.011288128632893097
basin,stag_hunt,meta_mapg,0.05,0.905,0,0.011899045304096073
basin,stag_hunt,meta_mapg,0.05,0.95,0,0.016434509564986207
basin,stag_hunt,meta_mapg,0.095,0.05,0,0.00933976880139308
basin,stag_hunt,meta_mapg,0.095,0.095,0,0.010384781912759823
basin,stag_hunt,meta_mapg,0.095,0.14,0,0.010353107906729794
basin,stag_hunt,meta_mapg,0.095,0.185,0,0.010988748668336873
basin,stag_hunt,meta_mapg,0.095,0.22999999999999998,0,0.010767100094440433
basin,stag_hunt,meta_mapg,0.095,0.27499999999999997,0,0.011039052800918225
basin,stag_hunt,meta_mapg,0.095,0.32,0,0.010676141500905989
basin,stag_hunt,meta_mapg,0.095,0.365,0,0.011155929236743498
basin,stag_hunt,meta_mapg,0.095,0.41,0,0.010854157602882995
basin,stag_hunt,meta_mapg,0.095,0.45499999999999996,0,0.011416530578897972
basin,stag_hunt,meta_mapg,0.095,0.49999999999999994,0,0.011342689131431459
basin,stag_hunt,meta_mapg,0.095,0.545,0,0.011325185161476629
basin,stag_hunt,meta_mapg,0.095,0.5900000000000001,0,0.011388926605511739
basin,stag_hunt,meta_mapg,0.095,0.635,0,0.011787166384340832
basin,stag_hunt,meta_mapg,0.095,0.68,0,0.011591680618873371
basin,stag_hunt,meta_mapg,0.095,0.725,0,0.011498821570192512
basin,stag_hunt,meta_mapg,0.095,0.77,0,0.012338119775671393
basin,stag_hunt,meta_mapg,0.095,0.8150000000000001,0,0.012662903661783104
basin,stag_hunt,meta_mapg,0.095,0.86,0,0.012974517783410465
basin,stag_hunt,meta_mapg,0.095,0.905,0,0.014630066124540334
basin,stag_hunt,meta_mapg,0.095,0.95,1,0.9517090895748228
basin,stag_hunt,meta_mapg,0.14,0.05,0,0.00943890307885038
basin,stag_hunt,meta_mapg,0.14,0.095,0,0.01059923405531194
basin,stag_hunt,meta_mapg,0.14,0.14,0,0.011066186583637228
basin,stag_hunt,meta_mapg,0.14,0.185,0,0.010908484285542558
basin,stag_hunt,meta_mapg,0.14,0.22999999999999998,0,0.011253959200407395
basin,stag_hunt,meta_mapg,0.14,0.27499999999999997,0,0.011497944397041673
basin,stag_hunt,meta_mapg,0.14,0.32,0,0.011336736561248891
basin,stag_hunt,meta_mapg,0.14,0.365,0,0.01166532522434482
basin,stag_hunt,meta_mapg,0.14,0.41,0,0.011614872120524002
basin,stag_hunt,meta_mapg,0.14,0.45499999999999996,0,0.012244161045192721
basin,stag_hunt,meta_mapg,0.14,0.49999999999999994,0,0.011748072818871785
basin,stag_hunt,meta_mapg,0.14,0.545,0,0.011700288864670423
basin,stag_hunt,meta_mapg,0.14,0.5900000000000001,0,0.011756206589304876
basin,stag_hunt,meta_mapg,0.14,0.635,0,0.012171649798231383
basin,stag_hunt,meta_mapg,0.14,0.68,0,0.012758426390793685
basin,stag_hunt,meta_mapg,0.14,0.725,0,0.013593174412292018
basin,stag_hunt,meta_mapg,0.14,0.77,0,0.01277298056498853
basin,stag_hunt,meta_mapg,0.14,0.8150000000000001,0,0.013896663966299943
basin,stag_hunt,meta_mapg,0.14,0.86,0,0.015735204679949225
basin,stag_hunt,meta_mapg,0.14,0.905,0,0.018428998424463595
basin,stag_hunt,meta_mapg,0.14,0.95,1,0.9644713219246255
basin,stag_hunt,meta_mapg,0.185,0.05,0,0.009839919105818969
basin,stag_hunt,meta_mapg,0.185,0.095,0,0.010852972849297154
basin,stag_hunt,meta_mapg,0.185,0.14,0,0.011162425039975724
basin,stag_hunt,meta_mapg,0.185,0.185,0,0.011862790832775628
basin,stag_hunt,meta_mapg,0.185,0.22999999999999998,0,0.011719272344570706
basin,stag_hunt,meta_mapg,0.185,0.27499999999999997,0,0.01220778071232321
basin,stag_hunt,meta_mapg,0.185,0.32,0,0.012078186526548743
basin,stag_hunt,meta_mapg,0.185,0.365,0,0.012282590831229864
basin,stag_hunt,meta_mapg,0.185,0.41,0,0.011958045462894293
basin,stag_hunt,meta_mapg,0.185,0.45499999999999996,0,0.012115663193546804
basin,stag_hunt,meta_mapg,0.185,0.49999999999999994,0,0.012449237048350176
basin,stag_hunt,meta_mapg,0.185,0.545,0,0.012318136367209288
basin,stag_hunt,meta_mapg,0.185,0.5900000000000001,0,0.0126240141673528
basin,stag_hunt,meta_mapg,0.185,0.635,0,0.012382640905534889
basin,stag_hunt,meta_mapg,0.185,0.68,0,0.013176470853403566
basin,stag_hunt,meta_mapg,0.185,0.725,0,0.013550591642039313
basin,stag_hunt,meta_mapg,0.185,0.77,0,0.013524596852927652
basin,stag_hunt,meta_mapg,0.185,0.8150000000000001,0,0.016174540790821656
basin,stag_hunt,meta_mapg,0.185,0.86,0,0.01792160512078456
basin,stag_hunt,meta_mapg,0.185,0.905,0,0.02802962478449943
basin,stag_hunt,meta_mapg,0.185,0.95,1,0.9665339150736966
basin,stag_hunt,meta_mapg,0.22999999999999998,0.05,0,0.009467236764296678
basin,stag_hunt,meta_mapg,0.22999999999999998,0.095,0,0.010485183636153944
basin,stag_hunt,meta_mapg,0.22999999999999998,0.14,0,0.010972289925525867
basin,stag_hunt,meta_mapg,0.22999999999999998,0.185,0,0.011909300106706938
basin,stag_hunt,meta_mapg,0.22999999999999998,0.22999999999999998,0,0.012183197386328339
basin,stag_hunt,meta_mapg,0.22999999999999998,0.27499999999999997,0,0.012039414757695772
basin,stag_hunt,meta_mapg,0.22999999999999998,0.32,0,0.012218457948009303
basin,stag_hunt,meta_mapg,0.22999999999999998,0.365,0,0.012602723420886261
basin,stag_hunt,meta_mapg,0.22999999999999998,0.41,0,0.012760435809839023
basin,stag_hunt,meta_mapg,0.22999999999999998,0.45499999999999996,0,0.01281256994842298
basin,stag_hunt,meta_mapg,0.22999999999999998,0.49999999999999994,0,0.012814953528030337
basin,stag_hunt,meta_mapg,0.22999999999999998,0.545,0,0.012787240929908336
basin,stag_hunt,meta_mapg,0.22999999999999998,0.5900000000000001,0,0.013455977664372227
basin,stag_hunt,meta_mapg,0.22999999999999998,0.635,0,0.012876329476489194
basin,stag_hunt,meta_mapg,0.22999999999999998,0.68,0,0.013658764814929173
basin,stag_hunt,meta_mapg,0.22999999999999998,0.725,0,0.014246414758549871
basin,stag_hunt,meta_mapg,0.22999999999999998,0.77,0,0.015982945594991728
basin,stag_hunt,meta_mapg,0.22999999999999998,0.8150000000000001,0,0.01608592782619069
basin,stag_hunt,meta_mapg,0.22999999999999998,0.86,0,0.03336944932462984
basin,stag_hunt,meta_mapg,0.22999999999999998,0.905,1,0.9640696304314187
basin,stag_hunt,meta_mapg,0.22999999999999998,0.95,1,0.9673397484914288
basin,stag_hunt,meta_mapg,0.27499999999999997,0.05,0,0.009594226957426124
basin,stag_hunt,meta_mapg,0.27499999999999997,0.095,0,0.010846643787853789
basin,stag_hunt,meta_mapg,0.27499999999999997,0.14,0,0.011568830493758198
basin,stag_hunt,meta_mapg,0.27499999999999997,0.185,0,0.011633592674642696
basin,stag_hunt,meta_mapg,0.27499999999999997,0.22999999999999998,0,0.012050206396388227
basin,stag_hunt,meta_mapg,0.27499999999999997,0.27499999999999997,0,0.01191422676182414
basin,stag_hunt,meta_mapg,0.27499999999999997,0.32,0,0.012515284036023219
basin,stag_hunt,meta_mapg,0.27499999999999997,0.365,0,0.012354449908863231
basin,stag_hunt,meta_mapg,0.27499999999999997,0.41,0,0.012160861205003464
basin,stag_hunt,meta_mapg,0.27499999999999997,0.45499999999999996,0,0.013052847528930935
basin,stag_hunt,meta_mapg,0.27499999999999997,0.49999999999999994,0,0.012988802649271493
basin,stag_hunt,meta_mapg,0.27499999999999997,0.545,0,0.013277303978654046
basin,stag_hunt,meta_mapg,0.27499999999999997,0.5900000000000001,0,0.01437127838339483
basin,stag_hunt,meta_mapg,0.27499999999999997,0.635,0,0.014003834040692541
basin,stag_hunt,meta_mapg,0.27499999999999997,0.68,0,0.017648846468334107
basin,stag_hunt,meta_mapg,0.27499999999999997,0.725,0,0.014580258961618782
basin,stag_hunt,meta_mapg,0.27499999999999997,0.77,0,0.023989534187060808
basin,stag_hunt,meta_mapg,0.27499999999999997,0.8150000000000001,1,0.9610736842149825
basin,stag_hunt,meta_mapg,0.27499999999999997,0.86,1,0.9610181221718556
basin,stag_hunt,meta_mapg,0.27499999999999997,0.905,1,0.9654552344548275
basin,stag_hunt,meta_mapg,0.27499999999999997,0.95,1,0.9696018935189816
basin,stag_hunt,meta_mapg,0.32,0.05,0,0.009995456676127334
basin,stag_hunt,meta_mapg,0.32,0.095,0,0.010658080649492734
basin,stag_hunt,meta_mapg,0.32,0.14,0,0.012028610219450318
basin,stag_hunt,meta_mapg,0.32,0.185,0,0.011664407347912532
basin,stag_hunt,meta_mapg,0.32,0.22999999999999998,0,0.012017050014077142
basin,stag_hunt,meta_mapg,0.32,0.27499999999999997,0,0.01218991435197088
basin,stag_hunt,meta_mapg,0.32,0.32,0,0.012363569980725565
basin,stag_hunt,meta_mapg,0.32,0.365,0,0.01246068327823089
basin,stag_hunt,meta_mapg,0.32,0.41,0,0.012873549474040916
basin,stag_hunt,meta_mapg,0.32,0.45499999999999996,0,0.014153135464979063
basin,stag_hunt,meta_mapg,0.32,0.49999999999999994,0,0.013850490912816395
basin,stag_hunt,meta_mapg,0.32,0.545,0,0.01358165763381088
basin,stag_hunt,meta_mapg,0.32,0.5900000000000001,0,0.013949256190934393
basin,stag_hunt,meta_mapg,0.32,0.635,0,0.014360819198310884
basin,stag_hunt,meta_mapg,0.32,0.68,0,0.014839827201931286
basin,stag_hunt,meta_mapg,0.32,0.725,0,0.014611229670019025
basin,stag_hunt,meta_mapg,0.32,0.77,0,0.017770459068594837
basin,stag_hunt,meta_mapg,0.32,0.8150000000000001,0,0.01697128761527034
basin,stag_hunt,meta_mapg,0.32,0.86,1,0.9637173094920473
basin,stag_hunt,meta_mapg,0.32,0.905,1,0.9706930136538401
basin,stag_hunt,meta_mapg,0.32,0.95,1,0.9722996556567891
basin,stag_hunt,meta_mapg,0.365,0.05,0,0.009817246062731476
basin,stag_hunt,meta_mapg,0.365,0.095,0,0.010825754854469098
basin,stag_hunt,meta_mapg,0.365,0.14,0,0.011281882383382331
basin,stag_hunt,meta_mapg,0.365,0.185,0,0.01182520618095243
basin,stag_hunt,meta_mapg,0.365,0.22999999999999998,0,0.012081267502727666
basin,stag_hunt,meta_mapg,0.365,0.27499999999999997,0,0.012681482454658064
basin,stag_hunt,meta_mapg,0.365,0.32,0,0.01294187133004031
basin,stag_hunt,meta_mapg,0.365,0.365,0,0.013220070383475623
basin,stag_hunt,meta_mapg,0.365,0.41,0,0.012467067048558862
basin,stag_hunt,meta_mapg,0.365,0.45499999999999996,0,0.013591931020208226
basin,stag_hunt,meta_mapg,0.365,0.49999999999999994,0,0.013083154896792027
basin,stag_hunt,meta_mapg,0.365,0.545,0,0.014086662571275005
basin,stag_hunt,meta_mapg,0.365,0.5900000000000001,0,0.015416540762287616
basin,stag_hunt,meta_mapg,0.365,0.635,0,0.01568263489572941
basin,stag_hunt,meta_mapg,0.365,0.68,0,0.015907735400484183
basin,stag_hunt,meta_mapg,0.365,0.725,1,0.9628418696750556
basin,stag_hunt,meta_mapg,0.365,0.77,1,0.9628318061925867
basin,stag_hunt,meta_mapg,0.365,0.8150000000000001,1,0.9620050563268733
basin,stag_hunt,meta_mapg,0.365,0.86,1,0.962096278238436
basin,stag_hunt,meta_mapg,0.365,0.905,1,0.970708449467514
basin,stag_hunt,meta_mapg,0.365,0.95,1,0.9703081857861836
basin,stag_hunt,meta_mapg,0.41,0.05,0,0.010045140620733247
basin,stag_hunt,meta_mapg,0.41,0.095,0,0.010927213361912703
basin,stag_hunt,meta_mapg,0.41,0.14,0,0.01158490830321296
basin,stag_hunt,meta_mapg,0.41,0.185,0,0.011898665256348149
basin,stag_hunt,meta_mapg,0.41,0.22999999999999998,0,0.01232589229141107
basin,stag_hunt,meta_mapg,0.41,0.27499999999999997,0,0.01291652357921062
basin,stag_hunt,meta_mapg,0.41,0.32,0,0.0124501777020637
basin,stag_hunt,meta_mapg,0.41,0.365,0,0.013036280329367364
basin,stag_hunt,meta_mapg,0.41,0.41,0,0.013537985459036077
basin,stag_hunt,meta_mapg,0.41,0.45499999999999996,0,0.013598586947556548
basin,stag_hunt,meta_mapg,0.41,0.49999999999999994,0,0.0159220371693813
basin,stag_hunt,meta_mapg,0.41,0.545,0,0.014727905431973868
basin,stag_hunt,meta_mapg,0.41,0.5900000000000001,0,0.01691584915777537
basin,stag_hunt,meta_mapg,0.41,0.635,0,0.016880693351057924
basin,stag_hunt,meta_mapg,0.41,0.68,1,0.9557054571426676
basin,stag_hunt,meta_mapg,0.41,0.725,1,0.9613211336194547
basin,stag_hunt,meta_mapg,0.41,0.77,1,0.958164198763437
basin,stag_hunt,meta_mapg,0.41,0.8150000000000001,1,0.9704947467193934
basin,stag_hunt,meta_mapg,0.41,0.86,1,0.9675645888153362
basin,stag_hunt,meta_mapg,0.41,0.905,1,0.9707647767594495
basin,stag_hunt,meta_mapg,0.41,0.95,1,0.9707816536301116
basin,stag_hunt,meta_mapg,0.45499999999999996,0.05,0,0.009945571775385268
basin,stag_hunt,meta_mapg,0.45499999999999996,0.095,0,0.011552129783384595
basin,stag_hunt,meta_mapg,0.45499999999999996,0.14,0,0.012061372619882433
basin,stag_hunt,meta_mapg,0.45499999999999996,0.185,0,0.012250927120614584
basin,stag_hunt,meta_mapg,0.45499999999999996,0.22999999999999998,0,0.012157488847542858
basin,stag_hunt,meta_mapg,0.45499999999999996,0.27499999999999997,0,0.01302352818550862
basin,stag_hunt,meta_mapg,0.45499999999999996,0.32,0,0.013342430495525859
basin,stag_hunt,meta_mapg,0.45499999999999996,0.365,0,0.013070146034851796
basin,stag_hunt,meta_mapg,0.45499999999999996,0.41,0,0.014939293816985494
basin,stag_hunt,meta_mapg,0.45499999999999996,0.45499999999999996,1,0.96269990418944
basin,stag_hunt,meta_mapg,0.45499999999999996,0.49999999999999994,0,0.018252307663655754
basin,stag_hunt,meta_mapg,0.45499999999999996,0.545,1,0.9026302881294347
basin,stag_hunt,meta_mapg,0.45499999999999996,0.5900000000000001,0,0.01641076209056132
basin,stag_hunt,meta_mapg,0.45499999999999996,0.635,1,0.9590608607342718
basin,stag_hunt,meta_mapg,0.45499999999999996,0.68,1,0.9660629474920953
basin,stag_hunt,meta_mapg,0.45499999999999996,0.725,1,0.9681203340852548
basin,stag_hunt,meta_mapg,0.45499999999999996,0.77,1,0.9651294578961427
basin,stag_hunt,meta_mapg,0.45499999999999996,0.8150000000000001,1,0.9705271209990195
basin,stag_hunt,meta_mapg,0.45499999999999996,0.86,1,0.9690036771890609
basin,stag_hunt,meta_mapg,0.45499999999999996,0.905,1,0.9702266007872488
basin,stag_hunt,meta_mapg,0.45499999999999996,0.95,1,0.9727487032470891
basin,stag_hunt,meta_mapg,0.49999999999999994,0.05,0,0.009783431496201905
basin,stag_hunt,meta_mapg,0.49999999999999994,0.095,0,0.011364033548048564
basin,stag_hunt,meta_mapg,0.49999999999999994,0.14,0,0.011577286312666128
basin,stag_hunt,meta_mapg,0.49999999999999994,0.185,0,0.011934082180853189
basin,stag_hunt,meta_mapg,0.49999999999999994,0.22999999999999998,0,0.012860100622604231
basin,stag_hunt,meta_mapg,0.49999999999999994,0.27499999999999997,0,0.01294776003997828
basin,stag_hunt,meta_mapg,0.49999999999999994,0.32,0,0.013735975109028407
basin,stag_hunt,meta_mapg,0.49999999999999994,0.365,0,0.014816348642855737
basin,stag_hunt,meta_mapg,0.49999999999999994,0.41,0,0.014554202741217935
basin,stag_hunt,meta_mapg,0.49999999999999994,0.45499999999999996,1,0.9435163675946384
basin,stag_hunt,meta_mapg,0.49999999999999994,0.49999999999999994,0,0.01506387991590493
basin,stag_hunt,meta_mapg,0.49999999999999994,0.545,1,0.9484077732309656
basin,stag_hunt,meta_mapg,0.49999999999999994,0.5900000000000001,1,0.9567658443640599
basin,stag_hunt,meta_mapg,0.49999999999999994,0.635,1,0.9610588148691172
basin,stag_hunt,meta_mapg,0.49999999999999994,0.68,1,0.9680163684409061
basin,stag_hunt,meta_mapg,0.49999999999999994,0.725,1,0.9539866213268264
basin,stag_hunt,meta_mapg,0.49999999999999994,0.77,1,0.9689631030487665
basin,stag_hunt,meta_mapg,0.49999999999999994,0.8150000000000001,1,0.9674293170598718
basin,stag_hunt,meta_mapg,0.49999999999999994,0.86,1,0.9668635151863726
basin,stag_hunt,meta_mapg,0.49999999999999994,0.905,1,0.9642946733455268
basin,stag_hunt,meta_mapg,0.49999999999999994,0.95,1,0.9664501103153069
basin,stag_hunt,meta_mapg,0.545,0.05,0,0.009897199608497487
basin,stag_hunt,meta_mapg,0.545,0.095,0,0.011284401987835903
basin,stag_hunt,meta_mapg,0.545,0.14,0,0.012031579622448456
basin,stag_hunt,meta_mapg,0.545,0.185,0,0.012903217440699949
basin,stag_hunt,meta_mapg,0.545,0.22999999999999998,0,0.013171097011650246
basin,stag_hunt,meta_mapg,0.545,0.27499999999999997,0,0.01320527973724405
basin,stag_hunt,meta_mapg,0.545,0.32,0,0.013200191408352248
basin,stag_hunt,meta_mapg,0.545,0.365,0,0.01321837682903633
basin,stag_hunt,meta_mapg,0.545,0.41,0,0.01569324087279094
basin,stag_hunt,meta_mapg,0.545,0.45499999999999996,0,0.016783449165626955
basin,stag_hunt,meta_mapg,0.545,0.49999999999999994,0,0.015664988194413604
basin,stag_hunt,meta_mapg,0.545,0.545,0,0.0205210357730652
basin,stag_hunt,meta_mapg,0.545,0.5900000000000001,1,0.9620273244666846
basin,stag_hunt,meta_mapg,0.545,0.635,1,0.9642619845046674
basin,stag_hunt,meta_mapg,0.545,0.68,1,0.9656257237192541
basin,stag_hunt,meta_mapg,0.545,0.725,1,0.9653968850298937
basin,stag_hunt,meta_mapg,0.545,0.77,1,0.9684114632237276
basin,stag_hunt,meta_mapg,0.545,0.8150000000000001,1,0.9684872859342978
basin,stag_hunt,meta_mapg,0.545,0.86,1,0.9683126785737515
basin,stag_hunt,meta_mapg,0.545,0.905,1,0.9733152575106441
basin,stag_hunt,meta_mapg,0.545,0.95,1,0.9744586200930012
basin,stag_hunt,meta_mapg,0.5900000000000001,0.05,0,0.009869471632099572
basin,stag_hunt,meta_mapg,0.5900000000000001,0.095,0,0.011514623800493739
basin,stag_hunt,meta_mapg,0.5900000000000001,0.14,0,0.01221691553598919
basin,stag_hunt,meta_mapg,0.5900000000000001,0.185,0,0.01276640469683916
basin,stag_hunt,meta_mapg,0.5900000000000001,0.22999999999999998,0,0.013053181082925195
basin,stag_hunt,meta_mapg,0.5900000000000001,0.27499999999999997,0,0.013313899494332317
basin,stag_hunt,meta_mapg,0.5900000000000001,0.32,0,0.013514872222574914
basin,stag_hunt,meta_mapg,0.5900000000000001,0.365,0,0.014555390697102426
basin,stag_hunt,meta_mapg,0.5900000000000001,0.41,0,0.019590418925152866
basin,stag_hunt,meta_mapg,0.5900000000000001,0.45499999999999996,0,0.016482430340659802
basin,stag_hunt,meta_mapg,0.5900000000000001,0.49999999999999994,1,0.9613215138276595
basin,stag_hunt,meta_mapg,0.5900000000000001,0.545,1,0.960099822846769
basin,stag_hunt,meta_mapg,0.5900000000000001,0.5900000000000001,1,0.9657673817975934
basin,stag_hunt,meta_mapg,0.5900000000000001,0.635,1,0.961189962336214
basin,stag_hunt,meta_mapg,0.5900000000000001,0.68,1,0.9685795091568867
basin,stag_hunt,meta_mapg,0.5900000000000001,0.725,1,0.9675124714246727
basin,stag_hunt,meta_mapg,0.5900000000000001,0.77,1,0.969753979511996
basin,stag_hunt,meta_mapg,0.5900000000000001,0.8150000000000001,1,0.9703220262369985
basin,stag_hunt,meta_mapg,0.5900000000000001,0.86,1,0.971444418697774
basin,stag_hunt,meta_mapg,0.5900000000000001,0.905,1,0.9677022248928359
basin,stag_hunt,meta_mapg,0.5900000000000001,0.95,1,0.9731722392095654
basin,stag_hunt,meta_mapg,0.635,0.05,0,0.009983032492126225
basin,stag_hunt,meta_mapg,0.635,0.095,0,0.011501460235025148
basin,stag_hunt,meta_mapg,0.635,0.14,0,0.012087752958635994
basin,stag_hunt,meta_mapg,0.635,0.185,0,0.012634960815677948
basin,stag_hunt,meta_mapg,0.635,0.22999999999999998,0,0.013178189269213506
basin,stag_hunt,meta_mapg,0.635,0.27499999999999997,0,0.01506087304891395
basin,stag_hunt,meta_mapg,0.635,0.32,0,0.014637174943966895
basin,stag_hunt,meta_mapg,0.635,0.365,0,0.02177524296413996
basin,stag_hunt,meta_mapg,0.635,0.41,0,0.015445324745182508
basin,stag_hunt,meta_mapg,0.635,0.45499999999999996,1,0.961826883123209
basin,stag_hunt,meta_mapg,0.635,0.49999999999999994,1,0.9675853091814836
