game,method,seed,step,reward_p1,reward_p2,coop_p1,coop_p2,base_norm,own_norm,peer_norm,lr_step,lambda_step
stag_hunt,standard_pg,1037,50,1.9608616127283245,1.9804932383070306,0.03572127356657445,0.029177398373672433,0.09266930921898726,0.0031626397669198185,1.167233434733952e-05,0.3368885179626231,1.5
stag_hunt,standard_pg,1037,60,1.9680918725889178,1.9819400860211736,0.029493169741889185,0.024877098597803907,0.07737730139885247,0.002229405666195738,2.54397133789337e-05,0.32465267067212744,1.5
stag_hunt,standard_pg,1037,70,1.9728205818523663,1.9831871372584808,0.025395418509740874,0.021939900041035996,0.06742390552177392,0.0017022319156383108,2.5166476316329672e-06,0.31441330268612205,1.5
stag_hunt,standard_pg,1037,80,1.9765909620996307,1.9845667365221882,0.02203080249026869,0.019372211016082858,0.05889076694642924,0.0012997457766052562,2.1413026529843273e-06,0.30564993458183315,1.5
stag_hunt,standard_pg,1037,90,1.9792623993990086,1.985687895632893,0.0196251013131014,0.017483269235139945,0.052520574935632725,0.0010389428253231455,1.6077013648939603e-05,0.298018009334332,1.5
stag_hunt,standard_pg,1037,100,1.9813384373581442,1.9866555073419154,0.01773889190940228,0.015966535248145147,0.04759047408802426,0.0008549315033434182,2.1795690414415008e-05,0.29127838971160114,1.5
stag_hunt,standard_pg,1037,110,1.9831054473126242,1.9875392564032353,0.016125185116616318,0.014647248753079298,0.04347391045922763,0.0007148203420774846,1.1739311831485188e-05,0.28525877337361016,1.5
stag_hunt,standard_pg,1037,120,1.9845477203961346,1.9883081993505216,0.014800274908891861,0.01354678192409619,0.04028746732133615,0.0006154743631805981,2.626020351063999e-07,0.2798311806860547,1.5
stag_hunt,standard_pg,1037,130,1.9857386351775563,1.988987158591564,0.013696839410423238,0.01261399827242067,0.037240756182225554,0.0005274985499765299,1.5620340106929879e-06,0.2748981270375992,1.5
stag_hunt,standard_pg,1037,140,1.9867506650104447,1.9895801533253723,0.01275840300759832,0.01181524023595579,0.03494570737372764,0.00046463432727136345,1.395984707081829e-06,0.270383762581522,1.5
stag_hunt,standard_pg,1037,150,1.9875721988052815,1.9900934697099908,0.011988310550815555,0.01114788691591251,0.03271779336811555,0.0004074335854368294,1.8713168515855658e-06,0.2662279901938942,1.5
stag_hunt,standard_pg,1037,160,1.9883293893804597,1.9905638578838565,0.011282459138098343,0.010537636303632799,0.03089033789978086,0.0003637724380614461,7.529678418111762e-07,0.26238244113698533,1.5
stag_hunt,standard_pg,1037,170,1.9889554857720404,1.9909738362322846,0.010693180481921192,0.010020396995173077,0.029296204294229845,0.00032758661112119303,1.526112460167953e-06,0.25880764933108025,1.5
stag_hunt,standard_pg,1037,180,1.9895142417493117,1.9913406097909796,0.010168598485650078,0.009559809138427498,0.02801736140726271,0.0002997804153100172,1.1060344757325368e-06,0.25547102190393156,1.5
stag_hunt,standard_pg,1037,190,1.9900381339987967,1.991693826750564,0.009674752507948668,0.009122854924026256,0.02663711142050794,0.0002712482526854399,1.4019417154424138e-07,0.2523453524034575,1.5
stag_hunt,standard_pg,1037,200,1.990458895914851,1.9919779531243145,0.0092789533466448,0.008772600943490305,0.010869801855956639,4.550657699233986e-05,6.356423192503639e-05,0.24940771224216296,1.5
stag_hunt,standard_pg,1037,210,1.9908847372981051,1.992277659128307,0.008874884109199906,0.008410576832465946,0.02451279191592102,0.00023000077484904835,8.499713643075968e-08,0.24663861108080362,1.5
stag_hunt,standard_pg,1037,220,1.9912478963513134,1.9925363318816254,0.008529913150472787,0.008100434640368755,0.023458791107992722,0.0002105788162772593,1.8056828719506894e-06,0.24402135188322105,1.5
stag_hunt,standard_pg,1037,230,1.991598134799563,1.992794123175933,0.008194869077755344,0.007796206285632069,0.022645455956878915,0.00019640507996460457,3.3637123492810026e-07,0.24154152916438887,1.5
stag_hunt,standard_pg,1037,240,1.99191923336238,1.9930317445545853,0.007887806787992072,0.007516969723923665,0.021770087587873896,0.00018164074180866045,7.853887717949684e-07,0.2391866341072862,1.5
stag_hunt,standard_pg,1037,250,1.9922123116741393,1.9932539934788658,0.007606096015589257,0.007258868747347059,0.021007427527717906,0.0001692816744173238,8.024453109308113e-07,0.2369457404987882,1.5
stag_hunt,standard_pg,1037,259,1.9924588564857995,1.9934387638015592,0.0073702472151530056,0.007043611443233074,0.020458497573858828,0.00016058437094887168,1.17618289501961e-06,0.2350184524722088,1.5
stag_hunt,standard_pg,1074,0,0.9219138582328456,3.102622468484911,0.9350429233708818,0.20814005328685978,0.14396491939505476,0.0059702536466056345,0.009473757981448075,0.5178959436034413,1.5
stag_hunt,standard_pg,1074,10,1.47520701697044,3.1409549574478537,0.8998644681594861,0.3446151546670149,0.18161257940325345,0.010648858982167287,0.025404887557667122,0.4385259625377816,1.5
stag_hunt,standard_pg,1074,20,2.0331003594801977,3.1625662625909037,0.8672501987040662,0.4907615643338308,0.1565917365783192,0.0006685247082264533,0.04411388838010421,0.3978628674337284,1.5
stag_hunt,standard_pg,1074,30,2.493415813539361,3.169528568235454,0.842941681608936,0.617570763376905,0.16002559351179443,0.004821868350081532,0.04913842227734735,0.3713198031281318,1.5
stag_hunt,standard_pg,1074,40,2.8470792809523977,3.2413044650222416,0.848941036002603,0.717532641312655,0.2454344469470283,0.011557449542886782,0.04555064056185351,0.3519570819976834,1.5
stag_hunt,standard_pg,1074,50,3.1290540994640703,3.313587085915665,0.8575967948277692,0.7960857993439042,0.12743064743215698,0.005160789022557777,0.02661032735236669,0.3368885179626231,1.5
stag_hunt,standard_pg,1074,60,3.295546703328857,3.382463349973834,0.8698636237673115,0.8408914082189858,0.10221734950312086,0.0028568205078982538,0.014694461630109457,0.32465267067212744,1.5
stag_hunt,standard_pg,1074,70,3.4036346734608633,3.468323740293276,0.8891740761580631,0.8676110538805922,0.132961148011216,0.005158568855680418,0.009519279328202897,0.31441330268612205,1.5
stag_hunt,standard_pg,1074,80,3.491769595173528,3.5468967868684897,0.9068173159903383,0.8884415854253512,0.11252133702233254,0.004589345409195394,0.0072240427420226195,0.30564993458183315,1.5
stag_hunt,standard_pg,1074,90,3.55066339336123,3.585228964867849,0.914357303813475,0.9028354466446019,0.02950391229588726,0.00027809201591388893,0.0022625464157750223,0.298018009334332,1.5
stag_hunt,standard_pg,1074,100,3.609432474791218,3.639739464178481,0.9262587174942283,0.916156387698474,0.06703333463974613,0.001825051387398234,0.0056132773200138625,0.29127838971160114,1.5
stag_hunt,standard_pg,1074,110,3.6617584084789563,3.676441092305637,0.93341107201638,0.928516844074153,0.1504051552900987,0.008739764888480212,0.004252261732997844,0.28525877337361016,1.5
stag_hunt,standard_pg,1074,120,3.706951646009086,3.712658638453746,0.9407373117820541,0.9388349809671673,0.0633051615122089,0.0015270171869241002,0.0020833529252070075,0.2798311806860547,1.5
stag_hunt,standard_pg,1074,130,3.736320894353294,3.7428707812010242,0.9472737079927789,0.9450904123768689,0.08458789745445572,0.002495754085064902,0.001275737707895008,0.2748981270375992,1.5
stag_hunt,standard_pg,1074,140,3.7616713194785345,3.7730167276090762,0.9539848579731021,0.9502030552629215,0.14693535094131427,0.008288757111123446,0.0020793473136159536,0.270383762581522,1.5
stag_hunt,standard_pg,1074,150,3.7794660651119405,3.7860066955893394,0.9564420234301622,0.9542618132710291,0.031555438636827186,0.0004970806401133424,0.00013096494603784107,0.2662279901938942,1.5
stag_hunt,standard_pg,1074,160,3.800236847111521,3.797038033141029,0.9581713302208624,0.9592376015443597,0.07720951289162083,0.0029855250487235956,0.0008075233764407362,0.26238244113698533,1.5
stag_hunt,standard_pg,1074,170,3.818107546844421,3.8126521296866023,0.9613108336110368,0.9631293059969764,0.09646509132948203,0.003669058535613316,0.00030290333957827396,0.25880764933108025,1.5
stag_hunt,standard_pg,1074,180,3.831959270564488,3.827043125566716,0.9643535281866672,0.9659922431859245,0.027376060450343333,0.000298418961009191,0.0005667394461911917,0.25547102190393156,1.5
stag_hunt,standard_pg,1074,190,3.843723765401432,3.841544712313844,0.9675458531292536,0.9682722041584495,0.05526814712860994,0.0012455627751772253,0.0005839141349907917,0.2523453524034575,1.5
stag_hunt,standard_pg,1074,200,3.8564582319710397,3.85501844538052,0.9703901849789782,0.9708701138424848,0.06038423569678517,0.0018765141206706483,0.00011289239481621572,0.24940771224216296,1.5
stag_hunt,standard_pg,1074,210,3.863176297772996,3.8625356425058923,0.9719975229027789,0.9722110746584801,0.05086505778739406,0.0010686792106909364,8.432100937985263e-05,0.24663861108080362,1.5
stag_hunt,standard_pg,1074,220,3.8735087270907735,3.873348466467782,0.9742623791203275,0.9743157993279914,0.05864005949079634,0.001267891158376005,0.00045993284729756737,0.24402135188322105,1.5
stag_hunt,standard_pg,1074,230,3.884891698108544,3.881350177969592,0.9756967598449925,0.9768772665579766,0.05149861529987348,0.0013678359872694272,6.294133969197353e-05,0.24154152916438887,1.5
stag_hunt,standard_pg,1074,240,3.890374072896028,3.8887661138842993,0.9773453717432735,0.9778813580805165,0.0619642881339499,0.0019421786138681878,0.0003855180356855682,0.2391866341072862,1.5
stag_hunt,standard_pg,1074,250,3.8965684992754266,3.8951463983439685,0.9786674948700411,0.9791415285138605,0.03860144627107567,0.0007175353041199065,3.7373075459454965e-05,0.2369457404987882,1.5
stag_hunt,standard_pg,1074,259,3.9006006520616108,3.8994116466920064,0.9795571782623662,0.9799535133855677,0.025577004090256678,0.0003000483672062953,2.2664635998215673e-05,0.2350184524722088,1.5
stag_hunt,standard_pg,1111,0,2.676032047133277,3.2769441321239428,0.8695659193947674,0.6692618910645454,0.13794116156362013,0.003193233218956131,0.04652678529766783,0.5178959436034413,1.5
stag_hunt,standard_pg,1111,10,3.1308753401557414,3.404682680216555,0.8849477084574913,0.7936785951038868,0.12797460775896394,0.004373101003997855,0.02197898526839793,0.4385259625377816,1.5
stag_hunt,standard_pg,1111,20,3.362216118359166,3.473347591007434,0.8928006127078659,0.8557567884917767,0.12625791662121508,0.004999518114833155,0.014103326038355278,0.3978628674337284,1.5
stag_hunt,standard_pg,1111,30,3.4657165530205263,3.5463689309182245,0.9081009783433374,0.881216852377438,0.09506366825600163,0.00396729835539612,0.00551447151665756,0.3713198031281318,1.5
stag_hunt,standard_pg,1111,40,3.5601997874075875,3.6170578693907003,0.9227423183312912,0.9037896243369202,0.09601968056368182,0.003001008518669594,0.005767968850109212,0.3519570819976834,1.5
stag_hunt,standard_pg,1111,50,3.6379880845878083,3.678485093809833,0.9353668643000232,0.921867861226015,0.10493783800800276,0.003797501330682341,0.0011195917618045885,0.3368885179626231,1.5
stag_hunt,standard_pg,1111,60,3.687693297816177,3.7095927941691405,0.9410340720360933,0.9337342399184387,0.05970911238219469,0.0012483626061177446,0.002566410639388907,0.32465267067212744,1.5
stag_hunt,standard_pg,1111,70,3.7387908664695417,3.7543424165945045,0.9502665150556026,0.9450826650139483,0.0687445904099699,0.0018769802771866505,0.00039792003410702483,0.31441330268612205,1.5
stag_hunt,standard_pg,1111,80,3.768141179319995,3.7732628865912363,0.9536580062113699,0.9519507704542894,0.04091946419032241,0.0005896599088803205,0.0008549763960233557,0.30564993458183315,1.5
stag_hunt,standard_pg,1111,90,3.789002806461063,3.787315426259971,0.9562150990635696,0.9567775591306003,0.08640674267180466,0.003054968314454748,0.0009685199528915186,0.298018009334332,1.5
stag_hunt,standard_pg,1111,100,3.80940709565858,3.8102235316834863,0.961189022903123,0.9609168775614876,0.06430564030414589,0.0020464966335605045,0.00021013378465684876,0.29127838971160114,1.5
stag_hunt,standard_pg,1111,110,3.825788928789958,3.8281474287229655,0.9650367704669286,0.9642506038225928,0.032327791780068886,0.0005264967016003362,8.573714100380426e-05,0.28525877337361016,1.5
stag_hunt,standard_pg,1111,120,3.8369045863920963,3.8407960908487935,0.9677703158854573,0.9664731477332249,0.07344903007465999,0.0021027907770867025,0.00017377425637367768,0.2798311806860547,1.5
stag_hunt,standard_pg,1111,130,3.850224030164966,3.8519868848176215,0.9699629767669825,0.9693753585494307,0.05839605046042537,0.0014470416937694681,0.0005533363639691169,0.2748981270375992,1.5
stag_hunt,standard_pg,1111,140,3.8591423037735297,3.858694554674176,0.9712144748588796,0.9713637245586642,0.026422344962739507,0.0003178031434297043,4.6529839975274186e-05,0.270383762581522,1.5
stag_hunt,standard_pg,1111,150,3.864774896618888,3.8639425422236138,0.972276477076978,0.9725539285420695,0.04395190577495133,0.0010017021595791803,7.21511931460033e-05,0.2662279901938942,1.5
stag_hunt,standard_pg,1111,160,3.8714294383039882,3.872404487726764,0.9741396016863504,0.9738145852120919,0.06904454209572564,0.0018288103008361005,0.00010308775657340845,0.26238244113698533,1.5
stag_hunt,standard_pg,1111,170,3.8803543171009127,3.88049020741504,0.9757537123925081,0.9757084156211324,0.05251664758098224,0.00136999202435203,0.0004122202998108299,0.25880764933108025,1.5
stag_hunt,standard_pg,1111,180,3.8871469783786106,3.8886261524650623,0.9775138127309339,0.9770207547021167,0.03320018973865033,0.0005714945050913916,3.711790788609334e-05,0.25547102190393156,1.5
stag_hunt,standard_pg,1111,190,3.8926222747900106,3.892241652118005,0.9781378476004484,0.9782647218244501,0.03899996713125402,0.0007704663778650847,4.030928050639942e-05,0.2523453524034575,1.5
stag_hunt,standard_pg,1111,200,3.89907093416699,3.899582984014098,0.9797014356552651,0.9795307523728959,0.056016708571778005,0.0014359982761255623,0.0003448678012726215,0.24940771224216296,1.5
stag_hunt,standard_pg,1111,210,3.904053012191178,3.9039372353198933,0.9805532738063251,0.9805918660967533,0.04835748393383426,0.0008951439786012768,4.009629698256243e-05,0.24663861108080362,1.5
stag_hunt,standard_pg,1111,220,3.9091174710064935,3.9084719924127596,0.981447238686956,0.9816623982182008,0.0424700568777837,0.0008962913036036023,3.166568495035607e-05,0.24402135188322105,1.5
stag_hunt,standard_pg,1111,230,3.913550281979761,3.9119626167143586,0.9821001193594264,0.9826293411145606,0.015392972701305739,9.575069357197117e-05,1.026141699989343e-05,0.24154152916438887,1.5
stag_hunt,standard_pg,1111,240,3.9174640127631326,3.914643811224968,0.9825682617123039,0.9835083288916922,0.05199340696089549,0.0010656999523748338,3.303455761303508e-05,0.2391866341072862,1.5
stag_hunt,standard_pg,1111,250,3.9223442049734003,3.91925262532781,0.9834911012277354,0.9845216277762655,0.04090366164400137,0.0006787286658692734,2.2968029400128627e-05,0.2369457404987882,1.5
stag_hunt,standard_pg,1111,259,3.9243869121622286,3.9222869260159126,0.9841737510132919,0.9848737463953972,0.03637464807911489,0.0005536441066483787,0.00024089387310168703,0.2350184524722088,1.5
stag_hunt,standard_pg,1148,0,2.0150148656166973,3.3226110596232936,0.9306855248755843,0.4948201268733856,0.24780283574543233,0.0025112261198688367,0.022784603190590842,0.5178959436034413,1.5
stag_hunt,standard_pg,1148,10,2.9216473969360917,3.51746990265679,0.9324226384607026,0.7338151365538031,0.1464852500975505,0.005150758515825411,0.015719998688822377,0.4385259625377816,1.5
stag_hunt,standard_pg,1148,20,3.2878307011226604,3.613441066672166,0.9380599670783838,0.829523178561882,0.08398265347633994,0.002035958115208411,0.00969765479003208,0.3978628674337284,1.5
stag_hunt,standard_pg,1148,30,3.4905614516517214,3.6670767790120737,0.941012935864756,0.8821744934113052,0.16841601896436564,0.009728671055669071,0.0036890665366427545,0.3713198031281318,1.5
stag_hunt,standard_pg,1148,40,3.5946108836010193,3.723454339932546,0.9505379640040423,0.9075901452268668,0.03916403419407844,0.000591985720893221,0.00034575084172199335,0.3519570819976834,1.5
stag_hunt,standard_pg,1148,50,3.6633691625845293,3.7592855899003608,0.9562649088077382,0.9242927663691277,0.10325044034952911,0.004777903529669723,0.0007116898314228587,0.3368885179626231,1.5
stag_hunt,standard_pg,1148,60,3.7160742730377123,3.781681646315748,0.9591744259129455,0.9373053014869336,0.05741021479021565,0.0014641421613259863,0.0016447371522370646,0.32465267067212744,1.5
stag_hunt,standard_pg,1148,70,3.7596516240893383,3.8020836951976262,0.9620598975296245,0.9479158738268617,0.0508748487201597,0.00125586906561445,0.001973675469053618,0.31441330268612205,1.5
stag_hunt,standard_pg,1148,80,3.785412697466972,3.8240868499102736,0.9664613252239614,0.9535699410761943,0.07053624938993361,0.0017831492075285227,0.00023798046825913768,0.30564993458183315,1.5
stag_hunt,standard_pg,1148,90,3.812284845640602,3.838259321757014,0.9686300899423694,0.9599719312368987,0.02893223338745084,0.0003528360585463293,7.715682551963548e-05,0.298018009334332,1.5
stag_hunt,standard_pg,1148,100,3.823095867151801,3.8457990013665815,0.9699970022113916,0.9624292908064649,0.0541415809729425,0.0011300872020697228,0.00013167393924965934,0.29127838971160114,1.5
stag_hunt,standard_pg,1148,110,3.844214886486803,3.856680828172514,0.9716129597431287,0.9674576458478917,0.09675841837451404,0.004246715950949152,0.0001993144041774546,0.28525877337361016,1.5
stag_hunt,standard_pg,1148,120,3.856974047083306,3.866858011574532,0.9735587816516905,0.9702641268212817,0.05032892768128227,0.0010374170952749046,0.0004913296111087283,0.2798311806860547,1.5
stag_hunt,standard_pg,1148,130,3.865754887363067,3.8749100617224213,0.97517720314902,0.9721254783625686,0.02218020158411466,0.00022223320713878994,0.00034792202326272076,0.2748981270375992,1.5
stag_hunt,standard_pg,1148,140,3.8723931860594822,3.881181049557839,0.9764478506190777,0.973518562786292,0.041833138850453686,0.00083796098513035,0.00041315567208377997,0.270383762581522,1.5
stag_hunt,standard_pg,1148,150,3.882157647275821,3.8862457686303618,0.9771908926428783,0.9758281855246979,0.037356283478185724,0.0005743233467997502,4.466856007660977e-05,0.2662279901938942,1.5
stag_hunt,standard_pg,1148,160,3.8893676916538005,3.8921909703697324,0.9783324893602923,0.9773913964549815,0.01369310188816375,7.018665277183966e-05,1.4221364865018663e-05,0.26238244113698533,1.5
stag_hunt,standard_pg,1148,170,3.893954133389012,3.8982446037556624,0.9796695093246935,0.9782393525358102,0.018712573480375094,0.0001457138981435954,1.7685655528538296e-05,0.25880764933108025,1.5
stag_hunt,standard_pg,1148,180,3.9002697330202203,3.903621642746242,0.9807116339872575,0.9795943307452503,0.017196376910691046,0.0001508665012992049,1.453125256455667e-05,0.25547102190393156,1.5
stag_hunt,standard_pg,1148,190,3.903536323876017,3.9041417837926704,0.9806415262944779,0.9804397063222601,0.021728307726338117,0.00024575290367828727,1.7734066389021654e-05,0.2523453524034575,1.5
stag_hunt,standard_pg,1148,200,3.9082506372287664,3.905925271873336,0.9808181857644743,0.9815933075496177,0.01779836433389835,0.00015674586849811708,1.3560659227646008e-05,0.24940771224216296,1.5
stag_hunt,standard_pg,1148,210,3.9143027150597565,3.9125158938121154,0.9822003211750152,0.9827959282575623,0.06065575687439539,0.0014179635582965613,4.125013035226922e-05,0.24663861108080362,1.5
stag_hunt,standard_pg,1148,220,3.9179588499225755,3.9163674059510996,0.9829993834534193,0.9835298647772447,0.04482293784476365,0.0007901648869926592,2.762692004302209e-05,0.24402135188322105,1.5
stag_hunt,standard_pg,1148,230,3.9214793270837185,3.920092444062506,0.9837725326461788,0.9842348269865829,0.03431317706622633,0.00044442652970502804,1.9218140722844975e-05,0.24154152916438887,1.5
stag_hunt,standard_pg,1148,240,3.9231191967437407,3.92192216330295,0.9841578387058916,0.9845568498528217,0.025059171201067133,0.0003209130410879659,1.2984796812641389e-05,0.2391866341072862,1.5
stag_hunt,standard_pg,1148,250,3.925202136267223,3.924786740981561,0.9847921514362246,0.9849306165314451,0.046925859086737486,0.0008496256307529751,2.3757469360859288e-05,0.2369457404987882,1.5
stag_hunt,standard_pg,1148,259,3.9262525611282193,3.926308874620051,0.9851327404677396,0.9851139693037957,0.012017166834552425,7.011783237377144e-05,5.752009976885273e-06,0.2350184524722088,1.5
stag_hunt,standard_pg,1185,0,3.1155163494430527,3.6541280405772207,0.961732084902076,0.7821948545240198,0.12345545910551538,0.004540951215590202,0.009244026640824961,0.5178959436034413,1.5
stag_hunt,standard_pg,1185,10,3.4469127370045216,3.737253647148781,0.9639318292352343,0.8671515258538145,0.07467685018956761,0.002225097467865369,0.0006846126702383443,0.4385259625377816,1.5
stag_hunt,standard_pg,1185,20,3.5493022470960134,3.7658961584135415,0.9654018574892851,0.893203887050109,0.030613873296499713,0.00031831774323062405,0.0021813211131424,0.3978628674337284,1.5
stag_hunt,standard_pg,1185,30,3.656391029293983,3.803711646098271,0.9690789770419287,0.9199721047738326,0.08167633412662015,0.0029661460435375367,0.0012465951460218503,0.3713198031281318,1.5
stag_hunt,standard_pg,1185,40,3.7047675050863655,3.8201269016076584,0.9705140582080748,0.9320609260343105,0.01126688497029135,6.193404415676346e-05,4.633185735039683e-05,0.3519570819976834,1.5
stag_hunt,standard_pg,1185,50,3.7547583387391255,3.84137691673493,0.973152377748646,0.9442795184167111,0.07845014635916082,0.0029669744493678943,0.00025089200472174715,0.3368885179626231,1.5
stag_hunt,standard_pg,1185,60,3.7906739879560702,3.854722704295642,0.9744975504923358,0.9531479783791451,0.03911740862720306,0.0006119712632903922,0.0005938493196408994,0.32465267067212744,1.5
stag_hunt,standard_pg,1185,70,3.8203332724289947,3.8671694690163094,0.9759853332469207,0.9603732677178158,0.10485158374743267,0.004815335887442221,0.00022307959593368776,0.31441330268612205,1.5
stag_hunt,standard_pg,1185,80,3.834816235651439,3.874880313145992,0.97715065811323,0.9637959656150455,0.04392919136004749,0.0010066950098818208,0.0004854816879385209,0.30564993458183315,1.5
